path	classification	feature
docs/evidence/security-platform-audit/RESOURCE_ABUSE_MINER_DETECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/ROLLBACK_ARCHITECTURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECRET_GENERATION_STORAGE_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECURITY_DISK_SAFETY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECURITY_LOGGING_EVIDENCE_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECURITY_MODES_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECURITY_SEVERITY_POLICY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SECURITY_TEST_PLAN.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/SSH_SECURITY_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/TARGET_SECURITY_ARCHITECTURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/THREAT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/UPDATE_NETWORK_SAFETY_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/WEBMIN_VIRTUALMIN_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-platform-audit/ZATCA_SECURITY_SAFETY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/CANONICAL_APT_LOCK_POLICY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/DIST_SECURITY_SCAN.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/DPKG_CONSISTENCY_POLICY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/HEAL_APT_LOCKS_ROOT_CAUSE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/IDEMPOTENCY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/INSTALLER_OWNERSHIP.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/LEGACY_PATH_CLASSIFICATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/LEGACY_PATH_REMEDIATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/NEW_INSTALL_PATH_RESULT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/NO_KILL_PROOF.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/OPERATION_ENGINE_INTEGRATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/REAL_RUNTIME_RESULT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/RUN_ALL_RESULT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/S6_READINESS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/STAGE_MIGRATION_PATH_RESULT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/STATIC_UNSAFE_PATTERN_SCAN.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/TIMEOUT_BEHAVIOR.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/UBUNTU_22_04.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/UBUNTU_24_04.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/UNATTENDED_UPGRADES_BEHAVIOR.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/UNSAFE_PATTERN_INVENTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/security-s5-apt-lock-correction/UPDATE_PATH_RESULT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/security/ARCHIVE_EXTRACTION_SAFETY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/BACKUP_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/BRUTE_FORCE_PROTECTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/CRITICAL_CONTAINMENT_GATE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/DATABASE_SECURITY_SCANNING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/DISASTER_RECOVERY_POSTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/DOCKER_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/EDGE_CLOUDFLARE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/FIREWALL_NETWORKING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/HARDENING_BASELINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/HOST_BASELINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/HOST_INTEGRITY_MONITORING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/INCIDENT_RESPONSE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/IOC_MANAGEMENT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/MALWARE_DETECTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/MIGRATION_QUARANTINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/NETWORK_CHANGE_VALIDATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/NGINX_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/ODOO_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/OFF_HOST_BACKUP.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/PACKAGE_UPDATE_POLICY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/PDF_REPORT_SAFETY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/PERSISTENCE_AUDIT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/POSTGRESQL_SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/PROCESS_MINER_DETECTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/QUARANTINE_NETWORKING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/RESTORE_QUARANTINE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/RESTORE_VERIFICATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SECURITY_ARCHITECTURE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SECURITY_BASELINES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SECURITY_EVIDENCE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SECURITY_REPORT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SECURITY_TEST_MATRIX.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/SSH_HARDENING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/TECHNICAL_PERSISTENCE_DETECTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/UNTRUSTED_DATABASE_HANDLING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/UPDATE_SAFETY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/WEBMIN_VIRTUALMIN.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/YARA_SCANNING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/security/ZATCA_QUARANTINE_SAFETY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/ACTIVATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/ANNUAL_SUPPORT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/BACKUP.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/BACKUP_AND_RESTORE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/BACKUP_DESTINATIONS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/BACKUP_RETENTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/CLI_REFERENCE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/CLOUDFLARE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/COMMON_ERRORS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/CONFIGURATION_REFERENCE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/DATABASE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/DISASTER_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/DOMAIN_AND_SSL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/DOMAIN_AND_TLS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/ENVIRONMENT_VARIABLES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/FAQ.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/FIREWALL.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/GLOSSARY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/INITIALIZATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/INSTALLATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/LICENSE_ACTIVATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/LICENSING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_ACTIVATION_BEFORE_CUTOVER.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_AUTHORIZATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_AUTHORIZATION_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_CLOSE_ROLLBACK_WINDOW.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_CUTOVER.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_CUTOVER_STATUS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_DATA_TRANSFER.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_DESTINATION_SETUP.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_DNS_SETUP.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_DOMAIN_ABORT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_DOMAIN_PREPARATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_IMMEDIATE_ROLLBACK.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_LANDING_AND_TLS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_PAIRING_AND_READINESS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_PREPARATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_SOURCE_ARCHIVE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_SOURCE_RECOVERY_AFTER_ARCHIVE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_SOURCE_RETIREMENT_STATUS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_STABILIZATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_TOKEN.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_TRANSFER_ABORT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/MIGRATION_TRANSFER_STATUS_AND_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/NETWORKING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/NEW_PRODUCTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_BUNDLE_INSPECT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_MODE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_OPERATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_TRUST_PACKAGE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_UPDATES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_UPDATE_APPLY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_UPDATE_BUNDLES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_UPDATE_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OFFLINE_UPDATE_RESULT_RECEIPT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/OPERATIONS_AND_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/PDF_REPORTING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/PRIVACY_AND_SOVEREIGNTY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/PRODUCT_OVERVIEW.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/QUICK_START.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/README.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/REQUIREMENTS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/RESTORE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/RESTORE_AND_RECOVERY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SAFE_UPDATE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SAFE_UPDATES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SECURITY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SECURITY_VERIFICATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SERVER_MIGRATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SOURCE_RETIREMENT.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SSH.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/STAGE_ENVIRONMENTS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/STAGE_LICENSE.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/STAGE_RETENTION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/STATUS_AND_DIAGNOSTICS.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SUPPORT_AND_EXPIRY.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/SUPPORT_EXPIRATION.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/TROUBLESHOOTING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/UPDATES.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/UPDATE_IMAGE_CLEANUP.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/WEBSOCKET_AND_LONGPOLLING.md	CANONICAL_DOCUMENTATION	canonical-docs
docs/user/WHEN_SOVIEZ_CONNECTS_ONLINE.md	CANONICAL_DOCUMENTATION	canonical-docs
schemas/README.md	PUBLISH_REQUIRED	platform-runtime
schemas/new_operation_state.schema.json	PUBLISH_REQUIRED	platform-runtime
scripts/phase22-saas-certification.sh	PUBLISH_REQUIRED	platform-runtime
scripts/phase23_evidence_finalizer.py	PUBLISH_REQUIRED	platform-runtime
services/migration-authorization-ledger/ledger.py	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/README.md	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/auth.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/auth.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/auth.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/config.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/config.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/config.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/denial.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/denial.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/denial.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/graph.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/graph.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/graph.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/index.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/index.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/index.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/mock-upstream.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/mock-upstream.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/mock-upstream.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/proxy.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/proxy.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/proxy.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/redact.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/redact.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/redact.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/server.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/server.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/server.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/ticket.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/ticket.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/src/ticket.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/test/gateway.test.d.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/test/gateway.test.js	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/dist/test/gateway.test.js.map	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/package-lock.json	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/package.json	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/auth.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/config.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/denial.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/graph.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/index.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/mock-upstream.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/proxy.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/redact.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/server.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/src/ticket.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/test/gateway.test.ts	PUBLISH_REQUIRED	platform-runtime
services/registry-gateway/tsconfig.json	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/ARTIFACT.md	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/cli.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/cli.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/cli.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/index.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/index.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/index.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ledger.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ledger.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ledger.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/neutralization.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/neutralization.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/neutralization.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ticket.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ticket.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/src/ticket.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/test/helper.test.d.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/test/helper.test.js	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/dist/test/helper.test.js.map	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/package-lock.json	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/package.json	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/src/cli.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/src/index.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/src/ledger.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/src/neutralization.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/src/ticket.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/test/helper.test.ts	PUBLISH_REQUIRED	platform-runtime
services/stage-operation-helper/tsconfig.json	PUBLISH_REQUIRED	platform-runtime
share/security/cloudflare/ips-v4.lkg.json	PUBLISH_REQUIRED	platform-runtime
share/security/detection/classify_records.py	PUBLISH_REQUIRED	platform-runtime
share/security/detection/db_rules.json	PUBLISH_REQUIRED	platform-runtime
share/security/detection/iocs.json	PUBLISH_REQUIRED	platform-runtime
share/security/detection/schema_version	PUBLISH_REQUIRED	platform-runtime
share/security/detection/yara/soviez_s3.yar	PUBLISH_REQUIRED	platform-runtime
src/00-header.sh	PUBLISH_REQUIRED	platform-runtime
src/README.md	PUBLISH_REQUIRED	platform-runtime
src/api/http.sh	PUBLISH_REQUIRED	platform-runtime
src/api/registry_client.sh	PUBLISH_REQUIRED	platform-runtime
src/api/slots_client.sh	PUBLISH_REQUIRED	platform-runtime
src/api/stage_operations_client.sh	PUBLISH_REQUIRED	platform-runtime
src/auth/device_client.sh	PUBLISH_REQUIRED	platform-runtime
src/auth/device_keys.sh	PUBLISH_REQUIRED	platform-runtime
src/auth/signing.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/capacity.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/checksum.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/codes.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/compression.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/consistency.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/database.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/destinations.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/encryption.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/engine.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/export.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/filestore.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/import.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/interrupt.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/inventory.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/local_destination.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/manifest.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/model.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/paths.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/restore_test.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/retention.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/s3_destination.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/schedule.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/sftp_destination.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/targeting.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/transfer.sh	PUBLISH_REQUIRED	platform-runtime
src/backup/verify.sh	PUBLISH_REQUIRED	platform-runtime
src/cli/parse.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/backup.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/new.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/offline_bundle.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/operations.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/reattach.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/restore.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/security_platform.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/ssl.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/stage.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/stage_offline.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/stage_retention.sh	PUBLISH_REQUIRED	platform-runtime
src/commands/update.sh	PUBLISH_REQUIRED	platform-runtime
src/core/errors.sh	PUBLISH_REQUIRED	platform-runtime
src/core/json.sh	PUBLISH_REQUIRED	platform-runtime
src/core/logging.sh	PUBLISH_REQUIRED	platform-runtime
src/core/paths.sh	PUBLISH_REQUIRED	platform-runtime
src/core/preflight.sh	PUBLISH_REQUIRED	platform-runtime
src/core/redact.sh	PUBLISH_REQUIRED	platform-runtime
src/database/provision.sh	PUBLISH_REQUIRED	platform-runtime
src/docker/labels.sh	PUBLISH_REQUIRED	platform-runtime
src/docker/provision.sh	PUBLISH_REQUIRED	platform-runtime
src/entrypoint.sh	PUBLISH_REQUIRED	platform-runtime
src/license/ack.sh	PUBLISH_REQUIRED	platform-runtime
src/license/activate_orm.sh	PUBLISH_REQUIRED	platform-runtime
src/license/choice.sh	PUBLISH_REQUIRED	platform-runtime
src/license/fingerprint.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/activation/engine.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/addons/inventory.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/addons/package.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/addons/registry.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/addons/transfer.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/addons/verify.sh	PUBLISH_REQUIRED	platform-runtime
src/migration/authorization/codes.sh	PUBLISH_REQUIRED	platform-runtime
